cid,smiles,bioactivity,type,value (nM)
118159178,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Inactive,IC50,27900
118159178,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Inactive,IC50,27900
118159386,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Inactive,IC50,105000
118159386,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F,Inactive,IC50,105000
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73700
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73700
118159169,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,62500
118159234,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)OC)F,Inactive,IC50,200200
118159234,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=C(C=C(C=C4)OC)F,Inactive,IC50,200200
118159373,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Inactive,IC50,187700
118159373,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=C(C=C4)F,Inactive,IC50,187700
118159384,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Inactive,IC50,249800
118159384,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)F,Inactive,IC50,249800
118159155,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Inactive,IC50,341500
118159155,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC(=C4)OC,Inactive,IC50,341500
118159336,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC=C4F,Inactive,IC50,247000
118159336,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)S(=O)(=O)C4=CC=CC=C4F,Inactive,IC50,247000
118159302,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)C#N)F,Inactive,IC50,122000
118159302,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)C#N)F,Inactive,IC50,122000
118159331,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,210600
118159331,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CC3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,210600
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,19500
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,19500
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18000
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18000
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,17300
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,17300
118159180,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,24900
118159180,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,24900
118159294,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23700
118159294,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23700
118159332,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,13800
118159332,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,13800
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,16600
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,16600
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,14900
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,14900
118159218,CC(C)NC1=NC2=C(CN(CC2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,131700
118159218,CC(C)NC1=NC2=C(CN(CC2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,131700
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,17100
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,17100
118159352,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59500
118159352,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59500
118159341,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,26600
118159341,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,26600
118159313,CC(C)NC1=NC2=C(CN(CC2)C=O)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,43200
118159313,CC(C)NC1=NC2=C(CN(CC2)C=O)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,43200
118159142,CC(C)NC1=NC2=C(CN(CC2)CC(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,199700
118159142,CC(C)NC1=NC2=C(CN(CC2)CC(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,199700
118159173,CC(C)NC1=NC2=C(CN(CC2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,69200
118159173,CC(C)NC1=NC2=C(CN(CC2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,69200
118159315,CC(C)NC1=NC2=C(CN(CC2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95600
118159315,CC(C)NC1=NC2=C(CN(CC2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95600
118159199,CC[C@@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,319300
118159199,CC[C@@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,319300
118159206,CC[C@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,62000
118159206,CC[C@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,62000
118180375,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,115500
118180375,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,115500
118159363,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,193300
118159363,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,193300
118159325,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95000
118159325,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95000
118159298,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,212200
118159298,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,212200
118159163,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,88000
118159163,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,88000
118159172,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,76000
118159172,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,76000
118857196,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC(C)C,Inactive,IC50,62500
118159253,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73200
118159253,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73200
118159119,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,178000
118159119,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,178000
118159258,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NC(C)C,Inactive,IC50,259000
118159258,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NC(C)C,Inactive,IC50,259000
118159338,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NCC(F)F,Inactive,IC50,126000
118159338,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NCC(F)F,Inactive,IC50,126000
118159310,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,85000
118159310,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,85000
118159181,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,91000
118159181,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,91000
118159227,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,68000
118159227,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,68000
118159333,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,208000
118159333,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,208000
118159380,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,179400
118159380,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,179400
118159122,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,93500
118159122,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,93500
118159383,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,109600
118159383,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,109600
118159345,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,98000
118159345,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,98000
118159342,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,52000
118159342,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,52000
118159355,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59300
118159355,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59300
118159299,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,87000
118159299,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,87000
118159308,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18500
118159308,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18500
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,20900
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,20900
118159241,CC1CC2=C(CN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,22100
118159241,CC1CC2=C(CN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,22100
118159131,CC1CC2=C(CN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,24900
118159131,CC1CC2=C(CN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,24900
118159159,CC1CC2=C(CN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,23900
118159159,CC1CC2=C(CN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,23900
118159295,CC1CC2=C(CN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23000
118159295,CC1CC2=C(CN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23000
118159260,CC1CC2=C(CN1C(=O)N(C)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,31400
118159260,CC1CC2=C(CN1C(=O)N(C)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,31400
118159391,CC1CC2=C(CN1C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23200
118159391,CC1CC2=C(CN1C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23200
118159264,CC1CC2=C(CN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,10400
118159264,CC1CC2=C(CN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,10400
118159189,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,39200
118159189,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,39200
118159148,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,27600
118159148,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,27600
118159364,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,59100
118159364,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)N[C@H]5CCOC5,Inactive,IC50,59100
118159125,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,30900
118159125,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,30900
118159322,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,26900
118159322,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,26900
118159324,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5,Inactive,IC50,32500
118159324,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5,Inactive,IC50,32500
118159378,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,13800
118159378,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,13800
118159243,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,15200
118159243,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,15200
118159251,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,26500
118159251,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,26500
118159306,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,145000
118159306,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,145000
118159408,COCC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,79500
118159408,COCC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,79500
118159205,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CCC5,Inactive,IC50,49300
118159205,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CCC5,Inactive,IC50,49300
118180378,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,57200
118180378,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,57200
118159305,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,163000
118159305,CS(=O)(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,163000
