cid,smiles,bioactivity,type,value (nM)
90038513,CN(C)C(=O)C1=NC=C2C(=C1)N=C(C(=N2)N3CCN(CC3)C(=O)C4=C(C=CC(=C4)F)Cl)NC5CC5,Active,IC50,1572.0
151941192,COC1=C(N=NN1CC2=CC=CC=C2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,1584.89
150734148,CN1C=C2C=CC(=C(C2=N1)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(=O)C5=CC=CC=N5,Active,EC50,1584.89
151646600,CC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1584.89
151637337,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=NSN=C4,Active,EC50,1584.89
151233452,COC1=C(C=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)F)F,Active,EC50,1584.89
150639297,C1CCC(CC1)N2C=CC=C(C2=O)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,1584.89
127024384,C1CC1NC2=NC3=C(C=CC=C3Br)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,1640.0
127024764,C1CN(CCN1CC2=C(C=CC(=C2)Cl)Cl)C3=NC4=CC=CC=C4N=C3NC5=NN=CC=C5.C(=O)(C(F)(F)F)O,Active,IC50,1670.0
90038865,CC(=O)C1=CC=C(C=C1)OC2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,1740.0
90037835,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC=C5Br,Active,IC50,1850.0
127024160,COC1=CC=CC=C1C(=O)C2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,1920.0
90039415,COCCCNC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl,Active,IC50,1940.0
90038032,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=C(C=C5)C#N,Active,IC50,1940.0
9965300,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=CS2,Active,IC50,1960.0
9900928,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)Cl,Active,IC50,1970.0
118159166,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC5CCOC5,Active,IC50,1970.0
151104716,CC1=NC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1995.26
152076994,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)CC5=CC=CC=C5,Active,EC50,1995.26
152354791,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=CC(=CC(=C4)F)F,Active,EC50,1995.26
90038896,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,2100.0
127024391,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,2160.0
127024837,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=C(C=CC=C5F)F.C(=O)(C(F)(F)F)O,Active,IC50,2180.0
90038340,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CSC=C5.C(=O)(C(F)(F)F)O,Active,IC50,2290.0
127024248,C1CC1NC2=NC3=C(C=CC(=C3)Br)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,2340.0
127024763,C1CN(CCN1CC2=C(C=CC(=C2)Cl)Cl)C3=NC4=CC=CC=C4N=C3NC5=NC=CN=C5.C(=O)(C(F)(F)F)O,Active,IC50,2340.0
11601669,CCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Active,EC50,2400.0
9878298,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=NO2,Active,IC50,2430.0
9967985,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N=C3N4CCN=C4SS3,Active,IC50,2460.0
150456032,CC1=NN=C(O1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,2511.89
150718994,COC1=NC=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl,Active,EC50,2511.89
151269764,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)CC5=CC=CC=N5,Active,EC50,2511.89
127024687,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC(=C5)C#N.C(=O)(C(F)(F)F)O,Active,IC50,2540.0
9835479,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC(=CC=C2)F,Active,IC50,2620.0
127024453,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCN(CC4)C(=O)C5=CC=C(C=C5)C(F)F.C(=O)(C(F)(F)F)O,Active,IC50,2650.0
127024777,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=C(N=CC=C5)Br.C(=O)(C(F)(F)F)O,Active,IC50,2740.0
9965300,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=CS2,Active,IC50,2790.0
127024706,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=C(C(=CC=C5)F)Cl.Cl,Active,IC50,2800.0
90038583,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=CC=C5C#N,Active,IC50,2883.0
155567731,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)OC5=CC=CC=C5C#N.C(=O)(C(F)(F)F)O,Active,IC50,2883.0
127024649,C1CN(CCN1CC2=CC(=CC=C2)Cl)C3=NC4=CC=CC=C4N=C3NC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,Active,IC50,3030.0
127024247,C1CC1CNC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3160.0
135349179,C1CC1C2=C(N=CO2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,3162.28
153518605,CC1=C(C(=C(C=C1)C)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,3162.28
135349189,COC1=C(C=C(C=C1)N2CCOCC2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,3162.28
9835479,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC(=CC=C2)F,Active,IC50,3190.0
90038768,CC1=CC(=NO1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5,Active,IC50,3210.0
127024651,C1CN(CCN1CC2=C(C=CC(=C2)Cl)Cl)C3=NC4=CC=CC=C4N=C3NC5=CC=CC=N5.C(=O)(C(F)(F)F)O,Active,IC50,3290.0
127024820,CC(C)NC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3310.0
127024196,CC(C)OCCNC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3330.0
127024448,COC1=CC2=C(C=C1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3360.0
127024766,CC1=C(C(=CC=C1)CN2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)C.C(=O)(C(F)(F)F)O,Active,IC50,3640.0
10131705,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=C(C=C2)C(F)(F)F,Active,IC50,3650.0
9835387,CC1=CC(=CC=C1)C(=O)NC(=S)N2CCNC2=S,Active,IC50,3800.0
127024824,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=C(C=CC(=C5F)F)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3900.0
90038419,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=COC6=CC=CC=C65,Active,IC50,3960.0
127024821,CC(C)CCNC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3980.0
127024241,C1COCCC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,4070.0
90038411,COC1=CC2=C(C=C1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,4100.0
127024547,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=C(C=C5)OC(F)(F)F.C(=O)(C(F)(F)F)O,Active,IC50,4290.0
127024265,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC=C5C#N.C(=O)(C(F)(F)F)O,Active,IC50,4340.0
9836813,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC3=CC=CC=C3S2,Active,IC50,4520.0
127024348,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,4580.0
127024419,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC=C5F.C(=O)(C(F)(F)F)O,Active,IC50,4590.0
90038375,C1CN(CCN1C2=NC3=CC=CC=C3N=C2NC4=CN=CC=C4)S(=O)(=O)C5=CC=CC=C5,Active,IC50,4630.0
90038235,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5,Active,IC50,4740.0
127024393,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)C(=O)C5=CC(=C(C=C5)F)Br.C(=O)(C(F)(F)F)O,Active,IC50,4780.0
127024126,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CSC(=C5)Cl.Cl,Active,IC50,4810.0
127024219,C1CC1NC2=NC3=C(C=C(C=C3)Br)N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,4820.0
90038404,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=C(C=CC=C5Cl)F,Active,IC50,4900.0
150434758,C1CN(CCN1C2=CC=CC=C2NC(=O)C3=NC=NC=C3)C(=O)C4=CC=C(C=C4)Cl,Active,EC50,5011.87
118308635,CC1=CC(=C2C(=C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl)NC5CC5)C,Active,IC50,5310.0
90039926,C1CN(CCN1CC2=C(C=CC(=C2)Cl)Cl)C3=NC4=CC=CC=C4N=C3NC5=CC=C(C=C5)C#N,Active,IC50,5530.0
90037349,C1CC1NC2=NC3=C(C=C(C=C3)C#N)N=C2N4CCN(CC4)S(=O)(=O)C5=CC(=CC=C5)Cl,Active,IC50,5620.0
90037553,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC=C5,Active,IC50,5660.0
127024461,C1CN(CCN1CC2=CC(=CC=C2)Cl)C3=NC4=CC=CC=C4N=C3NC5=CC=C(C=C5)F.C(=O)(C(F)(F)F)O,Active,IC50,5730.0
127024732,CC1=CC=CC=C1C(=O)C2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,5780.0
9878298,C1CN(C(=S)N1)C(=S)NC(=O)C2=CC=NO2,Active,IC50,5830.0
127024198,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(SC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,6030.0
127024819,CC(C)CNC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,6030.0
127024551,CC(C1=CC=C(C=C1)OC2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5)O.C(=O)(C(F)(F)F)O,Active,IC50,6040.0
127024390,COC1=CC=C(C=C1)NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=CC(=CC=C5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,6140.0
127024462,C1CCC(C1)NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)C(=O)C5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,6150.0
9835088,C1CN(C(=S)N1)C(=S)NC(=O)C2=CN=CC=C2,Active,IC50,6560.0
118159182,C[C@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,IC50,6600.0
155538821,C[C@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC.C(=O)(C(F)(F)F)O,Active,IC50,6600.0
127024203,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)C(=O)C5=C(C=CC(=C5)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,6640.0
127024825,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CC=CS5.C(=O)(C(F)(F)F)O,Active,IC50,6750.0
118319045,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C#N)C(=O)N(C)CCN(C)C,Active,EC50,6800.0
127024128,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CC=CC(=C5)C#N.C(=O)(C(F)(F)F)O,Active,IC50,7210.0
90038923,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CC=CC(=C5)C#N,Active,IC50,7210.0
127024392,COC1=CC(=C(C=C1)Br)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,7550.0
127024650,C1CN(CCN1CC2=CC(=CC=C2)Cl)C3=NC4=C(N=CC=C4)N=C3NC5=CC=CC=C5.C(=O)(C(F)(F)F)O,Active,IC50,7670.0
152653619,COC1=C(C=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl)Cl,Active,EC50,7943.28
118159176,C[C@@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC,Active,IC50,8300.0
155561393,C[C@@H](C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)OC.C(=O)(C(F)(F)F)O,Active,IC50,8300.0
127024836,C1CC1NC2=NC3=C(C=NC=C3)N=C2N4CCC(CC4)C(=O)C5=CC(=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,8390.0
118159272,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,8500.0
155561355,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,8500.0
118159276,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,8800.0
155527663,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Active,IC50,8800.0
118159362,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,9100.0
155549617,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,9100.0
118159174,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)C(C5=C(C=C(C=C5)F)F)F,Active,IC50,9400.0
155548424,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)C(C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,9400.0
90038663,C1CC1NC2=NC3=C(C=C(C=C3)F)N=C2N4CCN(CC4)S(=O)(=O)C5=CC=CC=C5,Active,IC50,9440.0
118159235,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,9500.0
155520163,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.Cl,Active,IC50,9500.0
118159151,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,9800.0
155549648,CC(C)NC1=NC2=C(CN(CC2)C(=O)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Active,IC50,9800.0
151831310,COC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,10000.0
118159250,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,10400.0
118159264,CC1CC2=C(CN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,10400.0
118159387,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,11400.0
118159394,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,11500.0
118159402,CC(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,12000.0
118159216,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,13400.0
118159326,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,13700.0
118857198,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)OC4=C(C=CC(=C4)Cl)F,Inactive,IC50,13700.0
118309485,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)COC,Inactive,EC50,13700.0
91810771,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,13800.0
118159378,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)NC3CCC3)N4CCC(CC4)OC5=C(C=C(C=C5)OC)F,Inactive,IC50,13800.0
118159332,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,13800.0
131972585,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=CC(=C4)Cl)F,Inactive,IC50,13800.0
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,14900.0
118159243,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,15200.0
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,16600.0
118159339,CC(C)NC1=NC2=C(CCN(C2)C(=O)C(C)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,16800.0
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,17100.0
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,17300.0
118159231,CC(C)NC1=NC2=C(CCN(C2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,17900.0
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18000.0
118319040,CC(C)NC1=NC(=CN=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C#N,Inactive,EC50,18000.0
118159308,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18500.0
118159203,CC(C)NC1=NC2=C(CN(CC2)C(=O)C3CCCO3)N=C1N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,19500.0
118159153,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,19700.0
118159377,CC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5,Inactive,IC50,19900.0
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,20900.0
118159241,CC1CC2=C(CN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,22100.0
118159295,CC1CC2=C(CN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23000.0
118309439,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)C(=O)C3=C(C=CC(=C3)Cl)F)C#N)C(=O)N(C)C,Inactive,EC50,23000.0
118159391,CC1CC2=C(CN1C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23200.0
118309501,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)N4CCOCC4,Inactive,EC50,23500.0
118159126,CC(C)NC1=NC2=C(CCN(C2)C=O)N=C1N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23600.0
118159294,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23700.0
118159159,CC1CC2=C(CN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,23900.0
91810771,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,24600.0
118159180,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,24900.0
118159131,CC1CC2=C(CN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,24900.0
118159251,CN1CCC2=C(C1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@H](C5=C(C=C(C=C5)F)F)F,Inactive,IC50,26500.0
118159341,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,26600.0
118159322,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,26900.0
118159375,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Inactive,IC50,27000.0
118159327,CC(C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)[C@@H](C4=C(C=C(C=C4)F)F)F,Inactive,IC50,27400.0
118159148,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,27600.0
118159178,CC(C)NC1=NC2=C(CCN(C2)S(=O)(=O)C)N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F,Inactive,IC50,27900.0
118159229,CC(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,29000.0
118159334,CC(C)NC1=NC2=C(CCN(C2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,29800.0
118319115,CC(C)NC1=NC=C(N=C1N2CCC(CC2)[C@@H](C3=C(C=C(C=C3)F)F)F)C(=O)NC,Inactive,EC50,30200.0
118319047,CC(C)NC1=NC(=CN=C1N2CCC(CC2)[C@@H](C3=C(C=C(C=C3)F)F)F)C#N,Inactive,EC50,30200.0
118159344,CC(C)NC1=NC2=C(CCN(C2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,30300.0
118159125,CCC(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,30900.0
118159260,CC1CC2=C(CN1C(=O)N(C)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,31400.0
118159324,CN(C)C(=O)N1CCC2=C(C1)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC5CCC5,Inactive,IC50,32500.0
118159213,CC(C)NC1=NC2=C(CCN(C2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,32700.0
