cid,smiles,bioactivity,type,value (nM)
118159337,CC(C)NC1=NC2=C(CN(CC2)C(=O)CC#N)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18000
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0173
118159392,CC(C)NC1=NC2=C(CN(CC2)C(=O)COC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,17300
118159180,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,0.0249
118159180,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Inactive,IC50,24900
118159294,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0237
118159294,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,23700
118159332,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,13800
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Active,IC50,0.0166
118159196,CC(C)NC1=NC2=C(CN(CC2)C(=O)N(C)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,16600
151104716,CC1=NC(=NO1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,1995.26
152076994,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)CC5=CC=CC=C5,Active,EC50,1995.26
152354791,CN1C=CC=C(C1=O)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=CC(=CC(=C4)F)F,Active,EC50,1995.26
90038896,C1CC1NC2=NC3=CC=CC=C3N=C2N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,2100
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0149
118159221,CC(C)NC1=NC2=C(CN(CC2)C(=O)NCCOC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,14900
118159218,CC(C)NC1=NC2=C(CN(CC2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.1317
118159218,CC(C)NC1=NC2=C(CN(CC2)C(=O)OC)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,131700
118159276,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,0.0088
11601669,CCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Active,EC50,2400
118159276,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F,Active,IC50,8800
155527663,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(=O)C4=C(C=CC(=C4)Cl)F.C(=O)(C(F)(F)F)O,Active,IC50,8800
150456032,CC1=NN=C(O1)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,2511.89
150718994,COC1=NC=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl,Active,EC50,2511.89
151269764,C1CN(CCC1OC2=C(C=C(C=C2)F)F)C3=C(C=C(C=C3)C#N)NC(=O)C4=CC=CN(C4=O)CC5=CC=CC=N5,Active,EC50,2511.89
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Active,IC50,0.0171
118159372,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F,Inactive,IC50,17100
118159352,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0595
118159352,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59500
118159341,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Active,IC50,0.0266
118159341,CC(C)NC1=NC2=C(CN(CC2)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F,Inactive,IC50,26600
118159313,CC(C)NC1=NC2=C(CN(CC2)C=O)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0432
118159313,CC(C)NC1=NC2=C(CN(CC2)C=O)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,43200
118159142,CC(C)NC1=NC2=C(CN(CC2)CC(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.1997
118159142,CC(C)NC1=NC2=C(CN(CC2)CC(F)F)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,199700
135349179,C1CC1C2=C(N=CO2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,3162.28
153518605,CC1=C(C(=C(C=C1)C)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,3162.28
135349189,COC1=C(C=C(C=C1)N2CCOCC2)C(=O)NC3=C(C=CC(=C3)C#N)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,EC50,3162.28
118159173,CC(C)NC1=NC2=C(CN(CC2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0692
118159173,CC(C)NC1=NC2=C(CN(CC2)CCF)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,69200
118159315,CC(C)NC1=NC2=C(CN(CC2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0956
118159315,CC(C)NC1=NC2=C(CN(CC2)S(=O)(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95600
127024252,CC(C)NC1=NC2=CC(=NC=C2N=C1N3CCC(CC3)C(=O)C4=CC(=CC(=C4)F)F)C(=O)N(C)C.C(=O)(C(F)(F)F)O,Active,IC50,16
127024697,CC(C)NC1=NC2=CC(=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)Cl)F)C(=O)N(C)C.C(=O)(C(F)(F)F)O,Active,IC50,6
127024563,CC(C)NC1=NC2=CC(=NC=C2N=C1N3CCN(CC3)CC4=C(C=C(C=C4)F)F)C(=O)N(C)C.C(=O)(C(F)(F)F)O,Active,IC50,40
155532393,CC(C)NC1=NC2=CC=CC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)Cl)F.Cl,Active,IC50,51
127024820,CC(C)NC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3310
127024156,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)[C@H](C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,14
127024343,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)C(=O)C4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Active,IC50,54
127024502,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)C(C4=C(C=C(C=C4)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,6
127024565,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)CC4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Active,IC50,15
90038411,COC1=CC2=C(C=C1)N=C(C(=N2)NC3CC3)N4CCN(CC4)CC5=C(C=CC(=C5)Cl)Cl,Active,EC50,4100
127024253,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)C#N)F.C(=O)(C(F)(F)F)O,Active,IC50,72
127024301,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)Cl)F.C(=O)(C(F)(F)F)O,Active,IC50,7
127024115,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,4
127024114,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Active,IC50,6
127024201,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OCF)F.C(=O)(C(F)(F)F)O,Active,IC50,8
90038724,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=CC=CC(=C4)OC.C(=O)(C(F)(F)F)O,Active,IC50,1000
127024302,CC(C)NC1=NC2=CN=NC=C2N=C1N3CCN(CC3)CC4=CC(=CC=C4)OC.C(=O)(C(F)(F)F)O,Active,IC50,44
127024196,CC(C)OCCNC1=NC2=CC=CC=C2N=C1N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl.C(=O)(C(F)(F)F)O,Active,IC50,3330
127024551,CC(C1=CC=C(C=C1)OC2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5)O.C(=O)(C(F)(F)F)O,Active,IC50,6040
118159199,CC[C@@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.3193
118159199,CC[C@@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,319300
150434758,C1CN(CCN1C2=CC=CC=C2NC(=O)C3=NC=NC=C3)C(=O)C4=CC=C(C=C4)Cl,Active,EC50,5011.87
127024564,CC[C@@H](C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Active,IC50,30
118159206,CC[C@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.062
118159206,CC[C@H](C)NC1=NC2=C(CCN(C2)C(=O)C)N=C1N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,62000
127024503,CC[C@H](C)NC1=NC2=CN=NC=C2N=C1N3CCC(CC3)OC4=C(C=C(C=C4)OC)F.C(=O)(C(F)(F)F)O,Active,IC50,21
127024766,CC1=C(C(=CC=C1)CN2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)C.C(=O)(C(F)(F)F)O,Active,IC50,3640
9921833,CC1=C(C(=NO1)C)C(=O)N=C2N3CCN=C3SS2,Active,IC50,350
9921833,CC1=C(C(=NO1)C)C(=O)N=C2N3CCN=C3SS2,Active,IC50,460
9967985,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N=C3N4CCN=C4SS3,Active,IC50,2460
127024546,CC1=C(C=C(C=C1Cl)F)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,960
127024194,CC1=C(C=CC(=C1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5)Cl.C(=O)(C(F)(F)F)O,Active,IC50,720
90038968,CC1=C2C(=C(N=N1)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,60
155512341,CC1=C2C(=CN=N1)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F.C(=O)(C(F)(F)F)O,Active,IC50,31
127024283,CC1=CC(=C(C=C1)C)CN2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,380
127024545,CC1=CC(=C(C=C1Cl)C)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,450
118308635,CC1=CC(=C2C(=C1)N=C(C(=N2)N3CCN(CC3)CC4=C(C=CC(=C4)Cl)Cl)NC5CC5)C,Active,IC50,5310
9943518,CC1=CC(=CC=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,140
9943518,CC1=CC(=CC=C1)C(=O)N=C2N3CCN=C3SS2,Active,IC50,790
118319045,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C#N)C(=O)N(C)CCN(C)C,Active,EC50,6800
9835387,CC1=CC(=CC=C1)C(=O)NC(=S)N2CCNC2=S,Active,IC50,3800
90039111,CC1=CC(=CC=C1)CN2CCN(CC2)C3=NC4=C(C=CC=N4)N=C3NC5CC5,Active,IC50,840
90038768,CC1=CC(=NO1)C(=O)N2CCN(CC2)C3=NC4=CC=CC=C4N=C3NC5CC5,Active,IC50,3210
90038235,CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C3=NC4=C(C=CC(=C4)C#N)N=C3NC5CC5,Active,IC50,4740
152653619,COC1=C(C=CC(=C1C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)Cl)Cl,Active,EC50,7943.28
127024732,CC1=CC=CC=C1C(=O)C2CCN(CC2)C3=NC4=C(C=CN=C4)N=C3NC5CC5.C(=O)(C(F)(F)F)O,Active,IC50,5780
90039689,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@@H](C5=C(C=CC(=C5)F)F)F,Active,IC50,11
127024295,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)[C@H](C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,6
90038652,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)C(C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,7
127024735,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)CC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,20
90038198,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=C(C=CC5=O)Cl,Active,IC50,770
155524412,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=C(C=CC5=O)Cl.C(=O)(C(F)(F)F)O,Active,IC50,770
90038064,CC1=CC2=C(C=N1)N=C(C(=N2)NC3CC3)N4CCC(CC4)S(=O)(=O)C5=CC=C(C=C5)F.C(=O)(C(F)(F)F)O,Active,IC50,93
127024466,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)C(C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,9
118308547,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)C(C5=C(C=CC(=C5)F)F)(F)F,Active,IC50,45
127024467,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)CC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,2
90038529,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=CC(=CC5=O)F,Active,IC50,380
155569123,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)CN5C=CC(=CC5=O)F.C(=O)(C(F)(F)F)O,Active,IC50,380
127024294,CC1=NC=CC2=C1N=C(C(=N2)NC3CC3)N4CCC(CC4)OC5=C(C=C(C=C5)F)F.C(=O)(C(F)(F)F)O,Active,IC50,18
118180375,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Active,IC50,0.1155
118180375,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,115500
151831310,COC1=C(C(=CC=C1)OC)C(=O)NC2=C(C=CC(=C2)C#N)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,EC50,10000
118159363,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Active,IC50,0.1933
118159363,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,193300
118159325,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.095
118159325,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,95000
118159298,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.2122
118159298,CC1C2=C(CCN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,212200
118159163,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Active,IC50,0.088
118159163,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,88000
118309485,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)COC,Inactive,EC50,13700
118159172,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Active,IC50,0.076
118159172,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,76000
118857196,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)OC)F)NC(C)C,Inactive,IC50,62500
118159253,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0732
118159253,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,73200
118159119,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.178
118159119,CC1C2=C(CCN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,178000
118159258,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NC(C)C,Active,IC50,0.259
118159258,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NC(C)C,Inactive,IC50,259000
118159338,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NCC(F)F,Active,IC50,0.126
118159338,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)N4CCC(CC4)OC5=C(C=C(C=C5)F)F)NCC(F)F,Inactive,IC50,126000
118159310,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.085
118319040,CC(C)NC1=NC(=CN=C1N2CCC(CC2)[C@H](C3=C(C=C(C=C3)F)F)F)C#N,Inactive,EC50,18000
118159310,CC1C2=C(CCN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,85000
118159181,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Active,IC50,0.091
118159181,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,91000
118159227,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Active,IC50,0.068
118159227,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,68000
118159333,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.208
118159333,CC1C2=C(CCN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,208000
118309439,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)C(=O)C3=C(C=CC(=C3)Cl)F)C#N)C(=O)N(C)C,Inactive,EC50,23000
118159380,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Active,IC50,0.1794
118309501,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)N4CCOCC4,Inactive,EC50,23500
118159380,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,179400
118159122,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Active,IC50,0.0935
118159122,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,93500
118159383,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.1096
118159383,CC1C2=C(CCN1C(=O)N(C)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,109600
118159345,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Active,IC50,0.098
118159345,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NC(C)C,Inactive,IC50,98000
118159342,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Active,IC50,0.052
118159342,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)N3CCC(CC3)OC4=C(C=C(C=C4)F)F)NCC(F)F,Inactive,IC50,52000
118159355,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0593
118159355,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NC(C)C)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,59300
118159299,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.087
118159299,CC1C2=C(CCN1S(=O)(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,87000
155529253,CC1CC1NC2=NC3=CN=NC=C3N=C2N4CCC(CC4)[C@H](C5=C(C=C(C=C5)F)F)F.C(=O)(C(F)(F)F)O,Active,IC50,145
118159308,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0185
118319115,CC(C)NC1=NC=C(N=C1N2CCC(CC2)[C@@H](C3=C(C=C(C=C3)F)F)F)C(=O)NC,Inactive,EC50,30200
118319047,CC(C)NC1=NC(=CN=C1N2CCC(CC2)[C@@H](C3=C(C=C(C=C3)F)F)F)C#N,Inactive,EC50,30200
118159308,CC1CC2=C(CN1C(=O)[C@@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,18500
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0209
118159270,CC1CC2=C(CN1C(=O)[C@H](C)OC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,20900
118159241,CC1CC2=C(CN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0221
118159241,CC1CC2=C(CN1C(=O)C(F)F)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,22100
118159131,CC1CC2=C(CN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0249
118309412,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)Cl)F)C#N)C#N,Inactive,EC50,32700
118159131,CC1CC2=C(CN1C(=O)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,24900
118159159,CC1CC2=C(CN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Active,IC50,0.0239
118159159,CC1CC2=C(CN1C(=O)C3CC3)N=C(C(=N2)NCC(F)F)N4CCC(CC4)OC5=C(C=C(C=C5)F)F,Inactive,IC50,23900
118309452,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C(=O)N(C)C)C#N,Inactive,EC50,36900
118309442,CC(C)NC1=NC(=C(N=C1N2CCC(CC2)OC3=C(C=C(C=C3)F)F)C#N)C(=O)N(C)C,Inactive,EC50,36900
118159295,CC1CC2=C(CN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.023
118159295,CC1CC2=C(CN1C(=O)COC)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Inactive,IC50,23000
118309420,CN(C)C(=O)C1=C(N=C(C(=N1)NC2CC2)N3CCN(CC3)CC4=C(C=C(C=C4)F)F)C#N,Inactive,EC50,38700
118159260,CC1CC2=C(CN1C(=O)N(C)C)N=C(C(=N2)NCC(F)F)N3CCC(CC3)OC4=C(C=C(C=C4)F)F,Active,IC50,0.0314
